complexity,loss,equation,score,sympy_format,lambda_format,simulation
28,3.7067525,(sqrt(sqrt(P_dyn)) * ((DST * -0.054014705) - ((((VBs * 0.17058839) - DST) / (74.87676 - (square(P_dyn * -0.11806705) + (DST / P_dyn)))) + -1.2370569))) + -1.3381189,0.0005872150328136,(sqrt(sqrt(P_dyn)) * ((DST * -0.054014705) - ((((VBs * 0.17058839) - DST) / (74.87676 - (square(P_dyn * -0.11806705) + (DST / P_dyn)))) + -1.2370569))) + -1.3381189,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * ((DST * -0.054014705) - ((((VBs * 0.17058839) - DST) / (74.87676 - (square(P_dyn * -0.11806705) + (DST / P_dyn)))) + -1.2370569))) + -1.3381189),44
23,3.7067611,((VBs * -0.0010325956) - (DST / (((P_dyn - sqrt(VBs / (P_dyn + 1.6702185))) * 0.5284842) + 44.298862))) * (sqrt(P_dyn) + 0.9680849),0.0002066876190616,((VBs * -0.0010325956) - (DST / (((P_dyn - sqrt(VBs / (P_dyn + 1.6702185))) * 0.5284842) + 44.298862))) * (sqrt(P_dyn) + 0.9680849),PySRFunction(X=>((VBs * -0.0010325956) - (DST / (((P_dyn - sqrt(VBs / (P_dyn + 1.6702185))) * 0.5284842) + 44.298862))) * (sqrt(P_dyn) + 0.9680849)),55
26,3.7067704,((-1.2247554 + ((DST + (((sqrt(P_dyn) + 0.70590967) + (DST * 0.0057733827)) * (VBs * 0.026103389))) * -0.043462813)) + sqrt(P_dyn)) + square(DST * -0.01112264),0.0010874985118112,((-1.2247554 + ((DST + (((sqrt(P_dyn) + 0.70590967) + (DST * 0.0057733827)) * (VBs * 0.026103389))) * -0.043462813)) + sqrt(P_dyn)) + square(DST * -0.01112264),PySRFunction(X=>((-1.2247554 + ((DST + (((sqrt(P_dyn) + 0.70590967) + (DST * 0.0057733827)) * (VBs * 0.026103389))) * -0.043462813)) + sqrt(P_dyn)) + square(DST * -0.01112264)),81
21,3.706786,(P_dyn + (((VBs * (((DST * -0.00061215175) / (P_dyn + 0.94623065)) + -0.052178003)) - DST) * sqrt(sqrt(P_dyn)))) * 0.04384613,0.0002880911632264,(P_dyn + (((VBs * (((DST * -0.00061215175) / (P_dyn + 0.94623065)) + -0.052178003)) - DST) * sqrt(sqrt(P_dyn)))) * 0.04384613,PySRFunction(X=>(P_dyn + (((VBs * (((DST * -0.00061215175) / (P_dyn + 0.94623065)) + -0.052178003)) - DST) * sqrt(sqrt(P_dyn)))) * 0.04384613),32
21,3.7068,((sqrt(sqrt(P_dyn)) * (((0.05110868 - (DST * (0.0005974019 / (-0.95600986 - P_dyn)))) * VBs) + DST)) - P_dyn) * -0.044211015,0.0002918916899648,((sqrt(sqrt(P_dyn)) * (((0.05110868 - (DST * (0.0005974019 / (-0.95600986 - P_dyn)))) * VBs) + DST)) - P_dyn) * -0.044211015,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (((0.05110868 - (DST * (0.0005974019 / (-0.95600986 - P_dyn)))) * VBs) + DST)) - P_dyn) * -0.044211015),14
26,3.7068214,(((P_dyn * 3.7689657) - DST) * (((DST - (VBs * (0.060451478 / sqrt(P_dyn)))) * -0.0001621309) - -0.036613293)) + ((P_dyn + 13.932582) * (VBs * -0.0001610869)),0.0009945531816369,(((P_dyn * 3.7689657) - DST) * (((DST - (VBs * (0.060451478 / sqrt(P_dyn)))) * -0.0001621309) - -0.036613293)) + ((P_dyn + 13.932582) * (VBs * -0.0001610869)),PySRFunction(X=>(((P_dyn * 3.7689657) - DST) * (((DST - (VBs * (0.060451478 / sqrt(P_dyn)))) * -0.0001621309) - -0.036613293)) + ((P_dyn + 13.932582) * (VBs * -0.0001610869))),64
27,3.706886,(((DST * (-0.0147288265 - ((DST * -0.00061352295) / (P_dyn + 1.2854548)))) + (VBs * -0.0010222982)) - -0.099505916) * (square((DST * 0.0044547245) + 0.9741967) + sqrt(P_dyn)),0.0005305413326546,(((DST * (-0.0147288265 - ((DST * -0.00061352295) / (P_dyn + 1.2854548)))) + (VBs * -0.0010222982)) - -0.099505916) * (square((DST * 0.0044547245) + 0.9741967) + sqrt(P_dyn)),PySRFunction(X=>(((DST * (-0.0147288265 - ((DST * -0.00061352295) / (P_dyn + 1.2854548)))) + (VBs * -0.0010222982)) - -0.099505916) * (square((DST * 0.0044547245) + 0.9741967) + sqrt(P_dyn))),83
23,3.7068913,sqrt(sqrt(P_dyn)) * ((VBs * -0.0022823394) - (((inv(P_dyn + 1.1862212) * (VBs * 2.9252582e-5)) + 0.044164043) * (DST - sqrt(P_dyn)))),0.0001138894896608,sqrt(sqrt(P_dyn)) * ((VBs * -0.0022823394) - (((inv(P_dyn + 1.1862212) * (VBs * 2.9252582e-5)) + 0.044164043) * (DST - sqrt(P_dyn)))),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((VBs * -0.0022823394) - (((inv(P_dyn + 1.1862212) * (VBs * 2.9252582e-5)) + 0.044164043) * (DST - sqrt(P_dyn))))),33
21,3.7069309,((sqrt(sqrt(P_dyn)) * (((0.05023919 - ((DST * -0.0006230931) / (P_dyn + 1.1525768))) * VBs) + DST)) - P_dyn) * -0.045110308,0.0002694090947185,((sqrt(sqrt(P_dyn)) * (((0.05023919 - ((DST * -0.0006230931) / (P_dyn + 1.1525768))) * VBs) + DST)) - P_dyn) * -0.045110308,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (((0.05023919 - ((DST * -0.0006230931) / (P_dyn + 1.1525768))) * VBs) + DST)) - P_dyn) * -0.045110308),95
30,3.7069492,((sqrt(P_dyn + 2.1883628) * (((VBs + sqrt(epsilon)) + square(P_dyn)) * -0.028872326)) - (((DST - P_dyn) - P_dyn) * sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)))) * 0.043055527,0.0001980947734598,((sqrt(P_dyn + 2.1883628) * (((VBs + sqrt(epsilon)) + square(P_dyn)) * -0.028872326)) - (((DST - P_dyn) - P_dyn) * sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)))) * 0.043055527,PySRFunction(X=>((sqrt(P_dyn + 2.1883628) * (((VBs + sqrt(epsilon)) + square(P_dyn)) * -0.028872326)) - (((DST - P_dyn) - P_dyn) * sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)))) * 0.043055527),21
22,3.7069585,sqrt(sqrt(P_dyn)) * (((((DST * -2.8911261e-5) / (P_dyn - -1.1637244)) - 0.0022720238) * VBs) - ((DST - sqrt(P_dyn)) * 0.044519905)),9.821586081837012e-05,sqrt(sqrt(P_dyn)) * (((((DST * -2.8911261e-5) / (P_dyn - -1.1637244)) - 0.0022720238) * VBs) - ((DST - sqrt(P_dyn)) * 0.044519905)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((((DST * -2.8911261e-5) / (P_dyn - -1.1637244)) - 0.0022720238) * VBs) - ((DST - sqrt(P_dyn)) * 0.044519905))),97
26,3.7070153,((((-7.1997274e-6 * (((DST - P_dyn) / -0.07538833) + VBs)) + -0.046093665) * DST) + (((VBs * -0.0011458952) + 1.0386494) * (sqrt(P_dyn) + 0.729477))) + -2.0470393,9.13125200963868e-06,((((-7.1997274e-6 * (((DST - P_dyn) / -0.07538833) + VBs)) + -0.046093665) * DST) + (((VBs * -0.0011458952) + 1.0386494) * (sqrt(P_dyn) + 0.729477))) + -2.0470393,PySRFunction(X=>((((-7.1997274e-6 * (((DST - P_dyn) / -0.07538833) + VBs)) + -0.046093665) * DST) + (((VBs * -0.0011458952) + 1.0386494) * (sqrt(P_dyn) + 0.729477))) + -2.0470393),3
22,3.7070484,((sqrt(sqrt(P_dyn)) * (DST - ((-0.051554125 - ((DST * 0.00060888444) / (P_dyn - -1.0988951))) * VBs))) + neg(P_dyn)) * -0.043577973,2.481728007911609e-05,((sqrt(sqrt(P_dyn)) * (DST - ((-0.051554125 - ((DST * 0.00060888444) / (P_dyn - -1.0988951))) * VBs))) + neg(P_dyn)) * -0.043577973,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (DST - ((-0.051554125 - ((DST * 0.00060888444) / (P_dyn - -1.0988951))) * VBs))) + neg(P_dyn)) * -0.043577973),16
21,3.707082,((((VBs * (0.05005721 - (DST * (-0.00058535155 / (P_dyn + 0.99603534))))) + DST) * sqrt(sqrt(P_dyn))) - P_dyn) * -0.045363203,0.0002514418585376,((((VBs * (0.05005721 - (DST * (-0.00058535155 / (P_dyn + 0.99603534))))) + DST) * sqrt(sqrt(P_dyn))) - P_dyn) * -0.045363203,PySRFunction(X=>((((VBs * (0.05005721 - (DST * (-0.00058535155 / (P_dyn + 0.99603534))))) + DST) * sqrt(sqrt(P_dyn))) - P_dyn) * -0.045363203),51
24,3.707083,(((sqrt(P_dyn) + 0.7263684) * ((VBs * -0.0011458952) + 1.0386494)) + -2.0470393) + (DST * ((((DST / -0.07538833) + VBs) * -7.1997274e-6) + -0.046093665)),0.000777634896456,(((sqrt(P_dyn) + 0.7263684) * ((VBs * -0.0011458952) + 1.0386494)) + -2.0470393) + (DST * ((((DST / -0.07538833) + VBs) * -7.1997274e-6) + -0.046093665)),PySRFunction(X=>(((sqrt(P_dyn) + 0.7263684) * ((VBs * -0.0011458952) + 1.0386494)) + -2.0470393) + (DST * ((((DST / -0.07538833) + VBs) * -7.1997274e-6) + -0.046093665))),3
23,3.7070916,sqrt(sqrt(P_dyn)) * (((VBs + ((DST / 0.053647343) - (DST * ((-0.013717605 / (P_dyn + 1.2981921)) * VBs)))) * -0.002296038) + 0.15784027),0.0002498234991747,sqrt(sqrt(P_dyn)) * (((VBs + ((DST / 0.053647343) - (DST * ((-0.013717605 / (P_dyn + 1.2981921)) * VBs)))) * -0.002296038) + 0.15784027),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((VBs + ((DST / 0.053647343) - (DST * ((-0.013717605 / (P_dyn + 1.2981921)) * VBs)))) * -0.002296038) + 0.15784027)),9
27,3.707099,(DST * ((((VBs * inv(P_dyn + 1.3891549)) - DST) * -3.807318e-5) + -0.05299794)) + ((-1.216497 - (VBs * (0.0026366108 - (P_dyn * -0.00012791321)))) + sqrt(P_dyn)),0.0001751736954767,(DST * ((((VBs * inv(P_dyn + 1.3891549)) - DST) * -3.807318e-5) + -0.05299794)) + ((-1.216497 - (VBs * (0.0026366108 - (P_dyn * -0.00012791321)))) + sqrt(P_dyn)),PySRFunction(X=>(DST * ((((VBs * inv(P_dyn + 1.3891549)) - DST) * -3.807318e-5) + -0.05299794)) + ((-1.216497 - (VBs * (0.0026366108 - (P_dyn * -0.00012791321)))) + sqrt(P_dyn))),91
21,3.7070997,(sqrt(sqrt(P_dyn)) * (DST + ((VBs * (0.054007936 - ((DST * -0.0007268457) / (P_dyn + 1.2566938)))) + -3.988305))) * -0.04235993,0.0002449158833787,(sqrt(sqrt(P_dyn)) * (DST + ((VBs * (0.054007936 - ((DST * -0.0007268457) / (P_dyn + 1.2566938)))) + -3.988305))) * -0.04235993,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (DST + ((VBs * (0.054007936 - ((DST * -0.0007268457) / (P_dyn + 1.2566938)))) + -3.988305))) * -0.04235993),38
23,3.7071164,sqrt(sqrt(P_dyn)) * ((((VBs + (DST / 0.05416665)) - (((DST * VBs) * -0.013896159) / (P_dyn + 1.3181722))) * -0.0022889758) + 0.17747968),0.0002812572487189,sqrt(sqrt(P_dyn)) * ((((VBs + (DST / 0.05416665)) - (((DST * VBs) * -0.013896159) / (P_dyn + 1.3181722))) * -0.0022889758) + 0.17747968),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((((VBs + (DST / 0.05416665)) - (((DST * VBs) * -0.013896159) / (P_dyn + 1.3181722))) * -0.0022889758) + 0.17747968)),56
23,3.70712,sqrt(sqrt(P_dyn)) * ((VBs * -0.0022968883) + (((DST - ((VBs * DST) * (-0.00077447743 / (P_dyn + 1.37705)))) * -0.042447813) - -0.16952161)),0.000241854356616,sqrt(sqrt(P_dyn)) * ((VBs * -0.0022968883) + (((DST - ((VBs * DST) * (-0.00077447743 / (P_dyn + 1.37705)))) * -0.042447813) - -0.16952161)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((VBs * -0.0022968883) + (((DST - ((VBs * DST) * (-0.00077447743 / (P_dyn + 1.37705)))) * -0.042447813) - -0.16952161))),94
21,3.7071404,sqrt(sqrt(P_dyn)) * (((DST - (VBs * (-0.052951977 - ((DST * 0.00066255935) / (P_dyn - -1.1293046))))) * -0.042962313) - -0.15487689),0.0002399656877334,sqrt(sqrt(P_dyn)) * (((DST - (VBs * (-0.052951977 - ((DST * 0.00066255935) / (P_dyn - -1.1293046))))) * -0.042962313) - -0.15487689),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((DST - (VBs * (-0.052951977 - ((DST * 0.00066255935) / (P_dyn - -1.1293046))))) * -0.042962313) - -0.15487689)),16
26,3.7071407,((VBs * ((P_dyn * 0.032896977) + 0.532989)) * -0.0044972007) + (((P_dyn - DST) * 0.013181579) * (((P_dyn - (VBs * -0.0010392417)) / sqrt(P_dyn)) + 2.4931262)),0.0007848253488378,((VBs * ((P_dyn * 0.032896977) + 0.532989)) * -0.0044972007) + (((P_dyn - DST) * 0.013181579) * (((P_dyn - (VBs * -0.0010392417)) / sqrt(P_dyn)) + 2.4931262)),PySRFunction(X=>((VBs * ((P_dyn * 0.032896977) + 0.532989)) * -0.0044972007) + (((P_dyn - DST) * 0.013181579) * (((P_dyn - (VBs * -0.0010392417)) / sqrt(P_dyn)) + 2.4931262))),34
24,3.7071543,-0.032859065 * ((((DST * 20.672325) + VBs) / (sqrt(98.129036 / P_dyn) + 5.2900662)) + (VBs * (DST / square(square(P_dyn) + 49.849087)))),0.0018334072560054,-0.032859065 * ((((DST * 20.672325) + VBs) / (sqrt(98.129036 / P_dyn) + 5.2900662)) + (VBs * (DST / square(square(P_dyn) + 49.849087)))),PySRFunction(X=>-0.032859065 * ((((DST * 20.672325) + VBs) / (sqrt(98.129036 / P_dyn) + 5.2900662)) + (VBs * (DST / square(square(P_dyn) + 49.849087))))),17
30,3.7071996,(VBs * -0.00221596) + (((P_dyn * ((VBs * 0.0043093385) + -4.3889403)) + (DST + ((DST * (DST + (((VBs + DST) * -0.05434085) / sqrt(P_dyn)))) * -0.005140131))) * -0.035955757),4.530168585926027e-05,(VBs * -0.00221596) + (((P_dyn * ((VBs * 0.0043093385) + -4.3889403)) + (DST + ((DST * (DST + (((VBs + DST) * -0.05434085) / sqrt(P_dyn)))) * -0.005140131))) * -0.035955757),PySRFunction(X=>(VBs * -0.00221596) + (((P_dyn * ((VBs * 0.0043093385) + -4.3889403)) + (DST + ((DST * (DST + (((VBs + DST) * -0.05434085) / sqrt(P_dyn)))) * -0.005140131))) * -0.035955757)),98
29,3.7072048,(((DST * -0.054280616) + -1.260108) - (VBs * (0.0024883535 - ((P_dyn + (((DST * 0.29435915) - inv(DST + 1.0198029)) / (P_dyn + 1.8040544))) * -0.00014429512)))) + sqrt(P_dyn),5.275934052914692e-05,(((DST * -0.054280616) + -1.260108) - (VBs * (0.0024883535 - ((P_dyn + (((DST * 0.29435915) - inv(DST + 1.0198029)) / (P_dyn + 1.8040544))) * -0.00014429512)))) + sqrt(P_dyn),PySRFunction(X=>(((DST * -0.054280616) + -1.260108) - (VBs * (0.0024883535 - ((P_dyn + (((DST * 0.29435915) - inv(DST + 1.0198029)) / (P_dyn + 1.8040544))) * -0.00014429512)))) + sqrt(P_dyn)),80
21,3.7072458,sqrt(sqrt(P_dyn)) * ((((DST * (((VBs * 0.013473243) / (P_dyn + 1.2961853)) + 19.198755)) + VBs) * -0.0022779575) - -0.119221404),0.0002901312553839,sqrt(sqrt(P_dyn)) * ((((DST * (((VBs * 0.013473243) / (P_dyn + 1.2961853)) + 19.198755)) + VBs) * -0.0022779575) - -0.119221404),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((((DST * (((VBs * 0.013473243) / (P_dyn + 1.2961853)) + 19.198755)) + VBs) * -0.0022779575) - -0.119221404)),68
23,3.7072709,(((((VBs / (P_dyn + 1.0784853)) * (DST * -0.012360115)) - VBs) * 0.0022743302) + ((DST * -0.04212675) + 0.17521474)) * sqrt(sqrt(P_dyn)),0.0002399437621655,(((((VBs / (P_dyn + 1.0784853)) * (DST * -0.012360115)) - VBs) * 0.0022743302) + ((DST * -0.04212675) + 0.17521474)) * sqrt(sqrt(P_dyn)),PySRFunction(X=>(((((VBs / (P_dyn + 1.0784853)) * (DST * -0.012360115)) - VBs) * 0.0022743302) + ((DST * -0.04212675) + 0.17521474)) * sqrt(sqrt(P_dyn))),43
22,3.7073135,(((VBs * -0.0022823417) - ((((VBs * inv(P_dyn + 1.1862212)) * 2.926896e-5) + 0.04416402) * DST)) - -0.12614962) * sqrt(sqrt(P_dyn)),0.0002336591070151,(((VBs * -0.0022823417) - ((((VBs * inv(P_dyn + 1.1862212)) * 2.926896e-5) + 0.04416402) * DST)) - -0.12614962) * sqrt(sqrt(P_dyn)),PySRFunction(X=>(((VBs * -0.0022823417) - ((((VBs * inv(P_dyn + 1.1862212)) * 2.926896e-5) + 0.04416402) * DST)) - -0.12614962) * sqrt(sqrt(P_dyn))),33
21,3.7073226,sqrt(sqrt(P_dyn)) * (((3.0196924 - DST) * 0.04366311) + ((((DST * -3.0607822e-5) / (P_dyn - -1.3139367)) - 0.0022665632) * VBs)),0.0002272148031215,sqrt(sqrt(P_dyn)) * (((3.0196924 - DST) * 0.04366311) + ((((DST * -3.0607822e-5) / (P_dyn - -1.3139367)) - 0.0022665632) * VBs)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((3.0196924 - DST) * 0.04366311) + ((((DST * -3.0607822e-5) / (P_dyn - -1.3139367)) - 0.0022665632) * VBs))),97
21,3.707363,((DST - ((VBs * (-0.052868627 - (DST * (0.0007188143 / (P_dyn + 1.2387747))))) + P_dyn)) * -0.04403397) * sqrt(sqrt(P_dyn)),0.0004109453925546,((DST - ((VBs * (-0.052868627 - (DST * (0.0007188143 / (P_dyn + 1.2387747))))) + P_dyn)) * -0.04403397) * sqrt(sqrt(P_dyn)),PySRFunction(X=>((DST - ((VBs * (-0.052868627 - (DST * (0.0007188143 / (P_dyn + 1.2387747))))) + P_dyn)) * -0.04403397) * sqrt(sqrt(P_dyn))),11
29,3.7073846,-1.105989 + ((1.1116482 + (((DST / 0.052333776) + (VBs * (P_dyn / (P_dyn + square(0.011065912 * DST))))) * -0.0022290049)) * sqrt(sqrt(square(-0.009034072 * DST) + P_dyn))),0.0003623731280314,-1.105989 + ((1.1116482 + (((DST / 0.052333776) + (VBs * (P_dyn / (P_dyn + square(0.011065912 * DST))))) * -0.0022290049)) * sqrt(sqrt(square(-0.009034072 * DST) + P_dyn))),PySRFunction(X=>-1.105989 + ((1.1116482 + (((DST / 0.052333776) + (VBs * (P_dyn / (P_dyn + square(0.011065912 * DST))))) * -0.0022290049)) * sqrt(sqrt(square(-0.009034072 * DST) + P_dyn)))),63
25,3.7074487,(sqrt(P_dyn) + 1.7284364) * ((((DST - (VBs * ((DST * -0.0006108745) / (P_dyn + 1.0855254)))) - (VBs * -0.05075253)) - sqrt(P_dyn)) * -0.016444152),1.5455252882720088e-05,(sqrt(P_dyn) + 1.7284364) * ((((DST - (VBs * ((DST * -0.0006108745) / (P_dyn + 1.0855254)))) - (VBs * -0.05075253)) - sqrt(P_dyn)) * -0.016444152),PySRFunction(X=>(sqrt(P_dyn) + 1.7284364) * ((((DST - (VBs * ((DST * -0.0006108745) / (P_dyn + 1.0855254)))) - (VBs * -0.05075253)) - sqrt(P_dyn)) * -0.016444152)),30
22,3.707506,((DST + (VBs * 0.040236786)) - ((2.5822015 - (VBs * 0.0023571146)) * (((DST * 0.10726428) / sqrt(P_dyn)) + P_dyn))) * -0.06201523,0.0059254614710632,((DST + (VBs * 0.040236786)) - ((2.5822015 - (VBs * 0.0023571146)) * (((DST * 0.10726428) / sqrt(P_dyn)) + P_dyn))) * -0.06201523,PySRFunction(X=>((DST + (VBs * 0.040236786)) - ((2.5822015 - (VBs * 0.0023571146)) * (((DST * 0.10726428) / sqrt(P_dyn)) + P_dyn))) * -0.06201523),12
24,3.707506,(sqrt(P_dyn) + 1.706834) * ((((DST - (((VBs / (P_dyn + 1.0616764)) * -0.00062938506) * DST)) - (VBs * -0.052454215)) * -0.016030548) - -0.052454215),0.0002608890213049,(sqrt(P_dyn) + 1.706834) * ((((DST - (((VBs / (P_dyn + 1.0616764)) * -0.00062938506) * DST)) - (VBs * -0.052454215)) * -0.016030548) - -0.052454215),PySRFunction(X=>(sqrt(P_dyn) + 1.706834) * ((((DST - (((VBs / (P_dyn + 1.0616764)) * -0.00062938506) * DST)) - (VBs * -0.052454215)) * -0.016030548) - -0.052454215)),30
22,3.707509,(((DST - (((VBs * -0.0021048507) - -2.5067112) * (((DST / sqrt(P_dyn)) * 0.11878578) + P_dyn))) * 25.112032) + VBs) * -0.0025743954,0.0055368617355745,(((DST - (((VBs * -0.0021048507) - -2.5067112) * (((DST / sqrt(P_dyn)) * 0.11878578) + P_dyn))) * 25.112032) + VBs) * -0.0025743954,PySRFunction(X=>(((DST - (((VBs * -0.0021048507) - -2.5067112) * (((DST / sqrt(P_dyn)) * 0.11878578) + P_dyn))) * 25.112032) + VBs) * -0.0025743954),84
25,3.7075186,(((sqrt(P_dyn) + ((VBs + ((VBs / (-1.0271935 - P_dyn)) * (-0.011701449 * DST))) * -0.0504152)) - DST) / 63.42177) * (sqrt(P_dyn) + 1.9020432),0.0001924552271098,(((sqrt(P_dyn) + ((VBs + ((VBs / (-1.0271935 - P_dyn)) * (-0.011701449 * DST))) * -0.0504152)) - DST) / 63.42177) * (sqrt(P_dyn) + 1.9020432),PySRFunction(X=>(((sqrt(P_dyn) + ((VBs + ((VBs / (-1.0271935 - P_dyn)) * (-0.011701449 * DST))) * -0.0504152)) - DST) / 63.42177) * (sqrt(P_dyn) + 1.9020432)),23
28,3.7075355,(VBs * -0.00221596) + (((DST * ((DST + ((VBs * -0.05434085) / sqrt(P_dyn))) * -0.005140131)) + ((((VBs * 0.0043093385) + -4.5223246) * P_dyn) + DST)) * -0.035585865),0.000269149512531,(VBs * -0.00221596) + (((DST * ((DST + ((VBs * -0.05434085) / sqrt(P_dyn))) * -0.005140131)) + ((((VBs * 0.0043093385) + -4.5223246) * P_dyn) + DST)) * -0.035585865),PySRFunction(X=>(VBs * -0.00221596) + (((DST * ((DST + ((VBs * -0.05434085) / sqrt(P_dyn))) * -0.005140131)) + ((((VBs * 0.0043093385) + -4.5223246) * P_dyn) + DST)) * -0.035585865)),98
25,3.7075448,(sqrt(P_dyn) + 1.9223958) * (((DST * (VBs * (0.0124106975 / (P_dyn - -1.1320623)))) + (VBs + ((DST - sqrt(P_dyn)) / 0.05065161))) * -0.000786177),6.866842407666009e-05,(sqrt(P_dyn) + 1.9223958) * (((DST * (VBs * (0.0124106975 / (P_dyn - -1.1320623)))) + (VBs + ((DST - sqrt(P_dyn)) / 0.05065161))) * -0.000786177),PySRFunction(X=>(sqrt(P_dyn) + 1.9223958) * (((DST * (VBs * (0.0124106975 / (P_dyn - -1.1320623)))) + (VBs + ((DST - sqrt(P_dyn)) / 0.05065161))) * -0.000786177)),77
30,3.707591,(sqrt(sqrt(P_dyn - -0.2550339)) * (1.9046558 + (-0.04525383 * (DST - ((VBs + sqrt(epsilon * (P_dyn - -1.0284257))) / (-22.770494 - ((DST * -0.2550339) / P_dyn))))))) - 2.1265738,3.290438069077005e-05,(sqrt(sqrt(P_dyn - -0.2550339)) * (1.9046558 + (-0.04525383 * (DST - ((VBs + sqrt(epsilon * (P_dyn - -1.0284257))) / (-22.770494 - ((DST * -0.2550339) / P_dyn))))))) - 2.1265738,PySRFunction(X=>(sqrt(sqrt(P_dyn - -0.2550339)) * (1.9046558 + (-0.04525383 * (DST - ((VBs + sqrt(epsilon * (P_dyn - -1.0284257))) / (-22.770494 - ((DST * -0.2550339) / P_dyn))))))) - 2.1265738),20
27,3.707596,sqrt(P_dyn) + ((DST * -0.054280527) + (-1.260108 - (VBs * (0.0024885316 - ((P_dyn + (((DST * 0.29435915) - inv(P_dyn)) / (P_dyn + 1.8040544))) * -0.00014427654))))),8.414802289480451e-05,sqrt(P_dyn) + ((DST * -0.054280527) + (-1.260108 - (VBs * (0.0024885316 - ((P_dyn + (((DST * 0.29435915) - inv(P_dyn)) / (P_dyn + 1.8040544))) * -0.00014427654))))),PySRFunction(X=>sqrt(P_dyn) + ((DST * -0.054280527) + (-1.260108 - (VBs * (0.0024885316 - ((P_dyn + (((DST * 0.29435915) - inv(P_dyn)) / (P_dyn + 1.8040544))) * -0.00014427654)))))),80
29,3.7076056,((((-1.502767 - sqrt(P_dyn)) * (((VBs - 558.3851) * 0.16593243) + DST)) - (DST * (sqrt((417.1786 - (DST / 0.23799649)) + VBs) * 0.22181912))) * 0.005672645) - 1.3483961,0.0003860705241833,((((-1.502767 - sqrt(P_dyn)) * (((VBs - 558.3851) * 0.16593243) + DST)) - (DST * (sqrt((417.1786 - (DST / 0.23799649)) + VBs) * 0.22181912))) * 0.005672645) - 1.3483961,PySRFunction(X=>((((-1.502767 - sqrt(P_dyn)) * (((VBs - 558.3851) * 0.16593243) + DST)) - (DST * (sqrt((417.1786 - (DST / 0.23799649)) + VBs) * 0.22181912))) * 0.005672645) - 1.3483961),7
21,3.7076576,(sqrt(sqrt(P_dyn)) * -0.0022868433) * (VBs + (((VBs * (0.012900168 / (P_dyn + 1.1698166))) + 19.22848) * (DST - P_dyn))),0.0001951929754132,(sqrt(sqrt(P_dyn)) * -0.0022868433) * (VBs + (((VBs * (0.012900168 / (P_dyn + 1.1698166))) + 19.22848) * (DST - P_dyn))),PySRFunction(X=>(sqrt(sqrt(P_dyn)) * -0.0022868433) * (VBs + (((VBs * (0.012900168 / (P_dyn + 1.1698166))) + 19.22848) * (DST - P_dyn)))),2
29,3.7076836,0.04255347 * ((sqrt(P_dyn + 2.1883628) * (-0.028872326 * (VBs + sqrt(epsilon)))) - (((sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)) * DST) - P_dyn) - (P_dyn + P_dyn))),6.914890758976416e-05,0.04255347 * ((sqrt(P_dyn + 2.1883628) * (-0.028872326 * (VBs + sqrt(epsilon)))) - (((sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)) * DST) - P_dyn) - (P_dyn + P_dyn))),PySRFunction(X=>0.04255347 * ((sqrt(P_dyn + 2.1883628) * (-0.028872326 * (VBs + sqrt(epsilon)))) - (((sqrt(sqrt(P_dyn) + (VBs * 0.0009863446)) * DST) - P_dyn) - (P_dyn + P_dyn)))),21
24,3.7077286,(((VBs - (square((DST / (P_dyn + 1.9251041)) * -0.08470019) * sqrt(epsilon))) + (DST / 0.045584753)) * -0.00085991033) * (sqrt(P_dyn) + 1.1633282),0.0030228326855068,(((VBs - (square((DST / (P_dyn + 1.9251041)) * -0.08470019) * sqrt(epsilon))) + (DST / 0.045584753)) * -0.00085991033) * (sqrt(P_dyn) + 1.1633282),PySRFunction(X=>(((VBs - (square((DST / (P_dyn + 1.9251041)) * -0.08470019) * sqrt(epsilon))) + (DST / 0.045584753)) * -0.00085991033) * (sqrt(P_dyn) + 1.1633282)),42
